Date,Branch,SKU_ID,SKU,Brand,SKU_Category,NormalPrice,EffectivePrice,MinEffectivePrice,MaxEffectivePrice,DiscountPct,Promo_Category,Qty,Revenue,Transactions,Customers,prev_effective_price,prev_promo_category,price_change,price_change_pct
2025-06-18,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4895,3800,5500,10.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,96,497200,32,32,4900.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-5.0,-0.1
2025-06-19,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4900,3800,5500,10.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,72,380100,23,23,4895.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,5.0,0.1
2025-06-20,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4975,4100,5500,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,85,436400,27,27,4900.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,75.0,1.53
2025-06-21,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4988,4100,5500,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,77,399600,27,27,4975.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,13.0,0.26
2025-06-22,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5233,5000,5500,5.0,No Promo | Promo Bundling | Promo Normal,86,454100,29,29,4988.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,245.0,4.91
2025-06-24,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4967,3800,5500,9.58,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,80,400300,25,25,5233.0,No Promo | Promo Bundling | Promo Normal,-266.0,-5.08
2025-06-25,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5055,4400,5500,8.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,55,285800,24,24,4967.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,88.0,1.77
2025-06-26,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5267,5000,5500,4.17,No Promo | Promo Bundling | Promo Normal,85,443500,26,26,5055.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,212.0,4.19
2025-06-27,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5075,4400,5500,7.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,77,407100,25,25,5267.0,No Promo | Promo Bundling | Promo Normal,-192.0,-3.65
2025-06-28,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4962,4100,5500,9.69,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,65,337300,24,24,5075.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-113.0,-2.23
2025-06-29,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4956,3800,5500,9.69,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,102,522500,35,35,4962.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-6.0,-0.12
2025-06-30,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5267,5000,5500,4.17,No Promo | Promo Bundling | Promo Normal,57,296600,23,23,4956.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,311.0,6.28
2025-07-01,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5250,5000,5500,4.58,No Promo | Promo Bundling | Promo Normal,67,349800,23,23,5267.0,No Promo | Promo Bundling | Promo Normal,-17.0,-0.32
2025-07-02,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4932,3800,5500,10.12,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,71,358900,24,24,5250.0,No Promo | Promo Bundling | Promo Normal,-318.0,-6.06
2025-07-03,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4967,3800,5500,9.58,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,128,666200,45,45,4932.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,35.0,0.71
2025-07-04,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4981,3800,5500,9.22,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,105,539200,35,35,4967.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,14.0,0.28
2025-07-05,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4889,3800,5500,10.89,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,138,708500,41,41,4981.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-92.0,-1.85
2025-07-06,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4978,4100,5500,9.28,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,73,373700,24,24,4889.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,89.0,1.82
2025-07-07,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5004,4100,5500,8.96,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,66,334100,23,23,4978.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,26.0,0.52
2025-07-08,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5075,4400,5500,7.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,77,407300,25,25,5004.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,71.0,1.42
2025-07-09,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5233,5000,5500,5.0,No Promo | Promo Bundling | Promo Normal,76,398200,28,28,5075.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,158.0,3.11
2025-07-11,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5260,5000,5500,4.33,No Promo | Promo Bundling | Promo Normal,89,466000,26,26,5233.0,No Promo | Promo Bundling | Promo Normal,27.0,0.52
2025-07-12,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4905,3800,5500,10.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,89,469000,31,31,5260.0,No Promo | Promo Bundling | Promo Normal,-355.0,-6.75
2025-07-13,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5283,5000,5500,3.75,No Promo | Promo Bundling | Promo Normal,85,447900,25,25,4905.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,378.0,7.71
2025-07-14,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5278,5000,5500,3.89,No Promo | Promo Bundling | Promo Normal,55,293200,20,20,5283.0,No Promo | Promo Bundling | Promo Normal,-5.0,-0.09
2025-07-15,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5000,4100,5500,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,57,295400,21,21,5278.0,No Promo | Promo Bundling | Promo Normal,-278.0,-5.27
2025-07-16,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4975,3800,5500,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,78,396800,26,26,5000.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-25.0,-0.5
2025-07-17,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5278,5000,5500,3.89,No Promo | Promo Bundling | Promo Normal,84,442400,29,29,4975.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,303.0,6.09
2025-07-18,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4946,3800,5500,9.79,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,91,470200,27,27,5278.0,No Promo | Promo Bundling | Promo Normal,-332.0,-6.29
2025-07-19,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5062,4400,5500,7.81,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,106,554300,29,29,4946.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,116.0,2.35
2025-07-20,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4988,4100,5500,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,46,236800,19,19,5062.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-74.0,-1.46
2025-07-21,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4962,3800,5500,9.69,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,79,406900,24,24,4988.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-26.0,-0.52
2025-07-22,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5000,4100,5500,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,111,584600,34,34,4962.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,38.0,0.77
2025-07-23,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4986,3800,5500,9.11,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,100,514600,35,35,5000.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-14.0,-0.28
2025-07-24,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5233,5000,5500,5.0,No Promo | Promo Bundling | Promo Normal,84,441400,29,29,4986.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,247.0,4.95
2025-07-25,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5055,4400,5500,8.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,64,332700,24,24,5233.0,No Promo | Promo Bundling | Promo Normal,-178.0,-3.4
2025-07-26,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5000,4100,5500,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,69,359900,22,22,5055.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-55.0,-1.09
2025-07-27,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4875,3800,5500,11.25,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,63,331300,22,22,5000.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-125.0,-2.5
2025-07-28,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5273,5000,5500,4.0,No Promo | Promo Bundling | Promo Normal,58,305300,23,23,4875.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,398.0,8.16
2025-07-29,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5000,4100,5500,8.96,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,79,405700,28,28,5273.0,No Promo | Promo Bundling | Promo Normal,-273.0,-5.18
2025-07-30,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4986,4100,5500,9.11,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,116,604000,39,39,5000.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-14.0,-0.28
2025-08-01,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,94,550000,33,33,4986.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,864.0,17.33
2025-08-02,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5605,4900,6100,8.25,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,102,594600,33,33,5850.0,No Promo | Promo Bundling | Promo Normal,-245.0,-4.19
2025-08-03,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5538,4600,6100,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,86,498500,32,32,5605.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-67.0,-1.2
2025-08-04,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5833,5500,6100,4.44,No Promo | Promo Bundling | Promo Normal,81,471600,25,25,5538.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,295.0,5.33
2025-08-05,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5488,4300,6100,10.21,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,73,415600,21,21,5833.0,No Promo | Promo Bundling | Promo Normal,-345.0,-5.91
2025-08-06,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,4900,6100,8.33,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,96,560100,31,31,5488.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,112.0,2.04
2025-08-07,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5875,5500,6100,3.75,No Promo | Promo Bundling | Promo Normal,64,374800,22,22,5600.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,275.0,4.91
2025-08-08,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5833,5500,6100,4.44,No Promo | Promo Bundling | Promo Normal,104,612500,42,42,5875.0,No Promo | Promo Bundling | Promo Normal,-42.0,-0.71
2025-08-09,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5544,4300,6100,9.27,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,103,587800,36,36,5833.0,No Promo | Promo Bundling | Promo Normal,-289.0,-4.95
2025-08-10,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,4300,6100,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,86,482000,29,29,5544.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-44.0,-0.79
2025-08-11,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5833,5500,6100,4.44,No Promo | Promo Bundling | Promo Normal,89,522500,31,31,5500.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,333.0,6.05
2025-08-12,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,70,410200,22,22,5833.0,No Promo | Promo Bundling | Promo Normal,17.0,0.29
2025-08-13,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5552,4600,6100,9.14,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,95,552500,33,33,5850.0,No Promo | Promo Bundling | Promo Normal,-298.0,-5.09
2025-08-14,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5575,4600,6100,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,72,411600,24,24,5552.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,23.0,0.41
2025-08-15,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5538,4300,6100,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,110,617300,41,41,5575.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-37.0,-0.66
2025-08-16,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5820,5500,6100,4.67,No Promo | Promo Bundling | Promo Normal,88,512800,31,31,5538.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,282.0,5.09
2025-08-17,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5825,5500,6100,4.58,No Promo | Promo Bundling | Promo Normal,73,424300,24,24,5820.0,No Promo | Promo Bundling | Promo Normal,5.0,0.09
2025-08-18,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5512,4300,6100,9.79,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,95,543200,33,33,5825.0,No Promo | Promo Bundling | Promo Normal,-313.0,-5.37
2025-08-19,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5525,4600,6100,9.58,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,93,537000,30,30,5512.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,13.0,0.24
2025-08-20,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5620,4900,6100,8.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,111,649800,33,33,5525.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,95.0,1.72
2025-08-21,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5541,4600,6100,9.31,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,128,739700,42,42,5620.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-79.0,-1.41
2025-08-22,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5481,4300,6100,10.31,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,89,506900,34,34,5541.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-60.0,-1.08
2025-08-23,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,4600,6100,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,73,426700,24,24,5481.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,19.0,0.35
2025-08-24,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5538,4300,6100,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,81,462000,27,27,5500.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,38.0,0.69
2025-08-25,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5582,4600,6100,8.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,120,693000,41,41,5538.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,44.0,0.79
2025-08-26,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5547,4600,6100,9.22,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,109,633100,39,39,5582.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-35.0,-0.63
2025-08-27,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5575,4300,6100,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,106,609400,32,32,5547.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,28.0,0.5
2025-08-28,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,104,610100,34,34,5575.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,275.0,4.93
2025-08-29,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5550,4600,6100,9.17,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,111,639600,37,37,5850.0,No Promo | Promo Bundling | Promo Normal,-300.0,-5.13
2025-08-30,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5829,5500,6100,4.52,No Promo | Promo Bundling | Promo Normal,65,379700,24,24,5550.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,279.0,5.03
2025-09-01,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5554,4300,6100,9.11,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,102,581700,36,36,5829.0,No Promo | Promo Bundling | Promo Normal,-275.0,-4.72
2025-09-02,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,134,781100,45,45,5554.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,296.0,5.33
2025-09-03,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5560,4600,6100,9.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,118,682000,36,36,5850.0,No Promo | Promo Bundling | Promo Normal,-290.0,-4.96
2025-09-04,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5488,4300,6100,10.21,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,157,894700,49,49,5560.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-72.0,-1.29
2025-09-05,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5569,4300,6100,8.86,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,127,724900,41,41,5488.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,81.0,1.48
2025-09-06,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,91,534400,31,31,5569.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,281.0,5.05
2025-09-08,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5547,4600,6100,9.22,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,149,866000,49,49,5850.0,No Promo | Promo Bundling | Promo Normal,-303.0,-5.18
2025-09-09,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5462,4300,6100,10.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,107,623300,33,33,5547.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-85.0,-1.53
2025-09-10,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,120,700800,40,39,5462.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,388.0,7.1
2025-09-11,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5830,5500,6100,4.5,No Promo | Promo Bundling | Promo Normal,98,569900,35,35,5850.0,No Promo | Promo Bundling | Promo Normal,-20.0,-0.34
2025-09-12,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5488,4300,6100,10.21,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,112,644800,39,39,5830.0,No Promo | Promo Bundling | Promo Normal,-342.0,-5.87
2025-09-13,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5516,4300,6100,9.73,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,153,880800,49,49,5488.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,28.0,0.51
2025-09-14,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5530,4300,6100,9.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,95,532700,33,33,5516.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,14.0,0.25
2025-09-15,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5817,5500,6100,4.72,No Promo | Promo Bundling | Promo Normal,110,641000,36,36,5530.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,287.0,5.19
2025-09-16,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5575,4300,6100,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,113,649700,39,39,5817.0,No Promo | Promo Bundling | Promo Normal,-242.0,-4.16
2025-09-17,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5846,5500,6100,4.23,No Promo | Promo Bundling | Promo Normal,122,714800,44,44,5575.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,271.0,4.86
2025-09-18,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5468,4300,6100,10.54,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,138,808200,47,47,5846.0,No Promo | Promo Bundling | Promo Normal,-378.0,-6.47
2025-09-19,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5825,5500,6100,4.58,No Promo | Promo Bundling | Promo Normal,100,589300,36,36,5468.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,357.0,6.53
2025-09-20,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5525,4300,6100,9.58,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,146,846500,44,44,5825.0,No Promo | Promo Bundling | Promo Normal,-300.0,-5.15
2025-09-21,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5833,5500,6100,4.44,No Promo | Promo Bundling | Promo Normal,94,550300,34,34,5525.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,308.0,5.57
2025-09-22,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5612,4900,6100,8.12,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,127,739000,41,40,5833.0,No Promo | Promo Bundling | Promo Normal,-221.0,-3.79
2025-09-23,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5594,4900,6100,8.44,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,137,791300,46,46,5612.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-18.0,-0.32
2025-09-24,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5575,4900,6100,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,96,550800,33,33,5594.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-19.0,-0.34
2025-09-25,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5550,4600,6100,9.16,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,134,775700,45,45,5575.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-25.0,-0.45
2025-09-26,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5878,5500,6100,3.7,No Promo | Promo Bundling | Promo Normal,127,741400,41,41,5550.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,328.0,5.91
2025-09-27,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5460,4300,6100,10.67,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,148,853600,48,48,5878.0,No Promo | Promo Bundling | Promo Normal,-418.0,-7.11
2025-09-28,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5631,4900,6100,7.81,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,144,841800,44,44,5460.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,171.0,3.13
2025-09-29,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5488,4300,6100,10.21,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,157,892600,51,51,5631.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-143.0,-2.54
2025-09-30,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5562,4300,6100,8.97,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,148,853900,47,47,5488.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,74.0,1.35
2025-10-01,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5275,4600,5800,13.75,Promo Bundling | Promo Seasonal High,19,101500,5,5,5562.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-287.0,-5.16
2025-10-02,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5500,6100,5.0,No Promo | Promo Bundling | Promo Normal,18,104100,7,7,5275.0,Promo Bundling | Promo Seasonal High,525.0,9.95
2025-10-03,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,Promo Bundling | Promo Normal,19,110200,5,5,5800.0,No Promo | Promo Bundling | Promo Normal,0.0,0.0
2025-10-04,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5950,5800,6100,2.5,No Promo | Promo Bundling,11,64400,3,3,5800.0,Promo Bundling | Promo Normal,150.0,2.59
