Week,SKU_ID,SKU,Brand,SKU_Category,normal_list_price,normal_price,normal_qty,bundling_price,bundling_qty,promo_normal_price,promo_normal_qty,seasonal_price,seasonal_qty,total_qty,total_revenue,promo_type_count,normal_revenue,normal_transactions,bundling_revenue,bundling_transactions,promo_normal_revenue,promo_normal_transactions,seasonal_revenue,seasonal_transactions
2025-10-06,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,3500.0,453,3500.0,28,3242.77,213,2599.05,56,750,2519600.0,4,1585500.0,144,98000.0,11,690700.0,76,145400.0,20
2025-10-13,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,6100.0,401,5800.0,963,5664.96,233,4648.96,72,1669,9687100.0,4,2446100.0,129,5585400.0,317,1319900.0,87,335700.0,22
2025-10-13,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,6100.0,399,6100.0,42,5644.67,263,4538.78,86,790,4562200.0,4,2433900.0,124,256200.0,15,1485200.0,84,386900.0,29
2025-10-13,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,10000.0,423,10000.0,43,9240.9,239,7484.1,76,781,7435000.0,4,4230000.0,139,430000.0,15,2208000.0,82,567000.0,26
2025-10-13,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,10000.0,347,10000.0,12,9248.04,298,7580.27,110,767,7179000.0,4,3470000.0,120,120000.0,7,2755000.0,103,834000.0,37
2025-10-13,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,8000.0,394,8000.0,51,7387.33,272,6081.63,98,815,6163600.0,4,3152000.0,131,408000.0,15,2008000.0,91,595600.0,36
2025-10-13,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,8000.0,416,8000.0,43,7386.97,254,5983.03,88,801,6066000.0,4,3328000.0,141,344000.0,14,1868800.0,92,525200.0,30
2025-10-13,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,3000.0,462,3000.0,34,2749.64,258,2247.97,96,850,2413800.0,4,1386000.0,147,102000.0,11,709300.0,85,216500.0,35
2025-10-13,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,4500.0,345,4500.0,46,4150.0,204,3414.48,83,678,2889500.0,4,1552500.0,117,207000.0,17,845400.0,68,284600.0,29
2025-10-13,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,3500.0,450,3500.0,50,3249.74,227,2572.28,101,828,2749400.0,4,1575000.0,147,175000.0,14,737800.0,74,261600.0,31
2025-10-13,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,4000.0,424,4000.0,35,3701.3,244,3054.58,91,794,3015600.0,4,1696000.0,137,140000.0,13,902400.0,82,277200.0,27
2025-10-13,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,5000.0,470,5000.0,53,4647.42,272,3807.06,80,875,4180600.0,4,2350000.0,159,265000.0,17,1262700.0,88,302900.0,24
2025-10-13,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,5000.0,436,5000.0,60,4639.06,294,3737.7,94,884,4195800.0,4,2180000.0,146,300000.0,18,1364700.0,92,351100.0,29
2025-10-13,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,4000.0,433,2000.0,936,3695.58,266,3010.55,100,1735,4888400.0,4,1732000.0,140,1872000.0,317,982600.0,88,301800.0,35
2025-10-13,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,4000.0,449,4000.0,48,3696.48,297,2984.02,73,867,3304400.0,4,1796000.0,149,192000.0,13,1099200.0,104,217200.0,26
2025-10-13,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,5500.0,433,5500.0,50,5098.05,324,4040.62,106,913,4735700.0,4,2381500.0,142,275000.0,18,1652400.0,101,426800.0,39
2025-10-13,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,6000.0,410,6000.0,54,5576.86,281,4471.38,87,832,4742700.0,4,2460000.0,139,324000.0,20,1568400.0,94,390300.0,30
2025-10-13,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,7000.0,405,7000.0,37,6449.22,302,5238.83,100,844,5564500.0,4,2835000.0,134,259000.0,11,1948500.0,96,522000.0,37
2025-10-13,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,7000.0,408,7000.0,41,6469.87,374,5174.82,85,908,5997800.0,4,2856000.0,135,287000.0,13,2418000.0,117,436800.0,26
2025-10-13,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,3000.0,459,3000.0,37,2750.7,237,2272.68,95,828,2355400.0,4,1377000.0,151,111000.0,11,651500.0,76,215900.0,28
2025-10-13,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,3500.0,444,3500.0,23,3245.93,215,2594.4,98,780,2587700.0,4,1554000.0,147,80500.0,9,698800.0,72,254400.0,35
2025-10-20,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,6100.0,401,5800.0,883,5665.55,251,4645.43,87,1622,9390800.0,4,2446100.0,126,5121400.0,294,1421000.0,97,402300.0,30
2025-10-20,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,6100.0,337,6100.0,54,5658.33,268,4651.47,77,736,4260100.0,4,2055700.0,122,329400.0,19,1516300.0,82,358700.0,27
2025-10-20,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,10000.0,414,10000.0,46,9257.44,252,7436.61,112,824,7776000.0,4,4140000.0,138,460000.0,14,2338000.0,82,838000.0,37
2025-10-20,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,10000.0,349,10000.0,40,9244.04,259,7615.27,85,733,6931000.0,4,3490000.0,125,400000.0,12,2393500.0,86,647500.0,29
2025-10-20,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,8000.0,350,8000.0,58,7429.16,256,5923.76,85,749,5672800.0,4,2800000.0,122,464000.0,18,1902000.0,84,506800.0,32
2025-10-20,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,8000.0,397,8000.0,45,7414.88,283,5962.31,134,859,6436000.0,4,3176000.0,133,360000.0,17,2097200.0,93,802800.0,41
2025-10-20,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,3000.0,382,3000.0,57,2750.62,320,2261.41,101,860,2426300.0,4,1146000.0,127,171000.0,18,880500.0,99,228800.0,37
2025-10-20,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,4500.0,344,4500.0,84,4162.76,273,3382.54,69,770,3295500.0,4,1548000.0,125,378000.0,28,1134300.0,89,235200.0,23
2025-10-20,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,3500.0,350,3500.0,32,3257.81,320,2577.05,116,818,2675700.0,4,1225000.0,119,112000.0,15,1041700.0,96,297000.0,34
2025-10-20,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,4000.0,437,4000.0,45,3696.48,245,2954.72,105,832,3147000.0,4,1748000.0,135,180000.0,15,906600.0,80,312400.0,37
2025-10-20,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,5000.0,418,5000.0,52,4668.21,271,3879.21,95,836,3986700.0,4,2090000.0,135,260000.0,19,1266000.0,84,370700.0,31
2025-10-20,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,5000.0,409,5000.0,35,4661.69,217,3806.04,134,795,3745500.0,4,2045000.0,129,175000.0,14,1016700.0,75,508800.0,44
2025-10-20,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,4000.0,365,2000.0,881,3695.64,278,3001.14,89,1613,4516800.0,4,1460000.0,121,1762000.0,294,1027200.0,88,267600.0,34
2025-10-20,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,4000.0,408,4000.0,38,3698.14,253,3014.16,113,812,3060200.0,4,1632000.0,139,152000.0,11,935200.0,87,341000.0,35
2025-10-20,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,5500.0,333,5500.0,47,5077.85,245,4076.49,97,722,3730300.0,4,1831500.0,116,258500.0,17,1245000.0,79,395300.0,31
2025-10-20,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,6000.0,380,6000.0,57,5534.04,257,4486.87,99,793,4490700.0,4,2280000.0,123,342000.0,18,1423500.0,84,445200.0,30
2025-10-20,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,7000.0,367,7000.0,51,6450.95,294,5189.48,83,795,5254300.0,4,2569000.0,132,357000.0,17,1899000.0,106,429300.0,28
2025-10-20,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,7000.0,403,7000.0,52,6446.06,245,5160.97,110,810,5329900.0,4,2821000.0,126,364000.0,16,1578600.0,80,566300.0,39
2025-10-20,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,3000.0,334,3000.0,50,2747.45,201,2233.96,89,674,1902700.0,4,1002000.0,125,150000.0,17,552000.0,72,198700.0,31
2025-10-20,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,3500.0,318,3500.0,35,3244.99,328,2601.46,103,784,2567800.0,4,1113000.0,105,122500.0,13,1064900.0,100,267400.0,33
2025-10-27,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,6100.0,242,5800.0,568,5631.97,135,4677.44,39,984,5711100.0,4,1476200.0,85,3294400.0,187,757800.0,48,182700.0,15
2025-10-27,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,6100.0,205,6100.0,25,5614.74,146,4712.14,56,432,2485200.0,4,1250500.0,68,152500.0,8,819200.0,50,263000.0,18
2025-10-27,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,10000.0,248,10000.0,26,9261.59,119,7605.07,47,440,4200500.0,4,2480000.0,77,260000.0,9,1102500.0,40,358000.0,19
2025-10-27,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,10000.0,261,10000.0,23,9235.31,134,7465.79,38,456,4363000.0,4,2610000.0,82,230000.0,10,1240000.0,51,283000.0,11
2025-10-27,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,8000.0,172,8000.0,19,7422.22,155,6091.47,43,389,2940000.0,4,1376000.0,59,152000.0,9,1151600.0,53,260400.0,14
2025-10-27,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,8000.0,214,8000.0,37,7406.04,155,5978.79,44,450,3418400.0,4,1712000.0,80,296000.0,12,1145200.0,53,265200.0,15
2025-10-27,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,3000.0,194,3000.0,24,2746.53,173,2276.44,57,448,1259300.0,4,582000.0,62,72000.0,10,475000.0,62,130300.0,18
2025-10-27,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,4500.0,210,4500.0,23,4187.59,142,3370.5,46,421,1796700.0,4,945000.0,72,103500.0,7,594400.0,46,153800.0,17
2025-10-27,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,3500.0,229,3500.0,27,3251.32,205,2638.65,55,516,1707300.0,4,801500.0,71,94500.0,7,666100.0,66,145200.0,16
2025-10-27,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,4000.0,203,4000.0,20,3723.44,123,2985.82,52,398,1506600.0,4,812000.0,66,80000.0,5,459800.0,49,154800.0,19
2025-10-27,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,5000.0,206,5000.0,18,4686.18,157,3823.4,26,407,1955700.0,4,1030000.0,70,90000.0,5,737400.0,55,98300.0,10
2025-10-27,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,5000.0,218,5000.0,25,4626.89,127,3709.69,49,419,1986000.0,4,1090000.0,71,125000.0,8,588000.0,46,183000.0,18
2025-10-27,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,4000.0,240,2000.0,571,3705.0,154,3023.47,56,1021,2843800.0,4,960000.0,83,1142000.0,187,571600.0,45,170200.0,18
2025-10-27,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,4000.0,208,4000.0,22,3694.36,136,2978.96,64,430,1616200.0,4,832000.0,71,88000.0,8,504200.0,54,192000.0,20
2025-10-27,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,5500.0,292,5500.0,39,5084.48,184,4078.12,48,563,2951700.0,4,1606000.0,88,214500.0,13,935000.0,56,196200.0,18
2025-10-27,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,6000.0,204,6000.0,24,5563.58,141,4490.05,56,425,2402400.0,4,1224000.0,68,144000.0,7,784200.0,51,250200.0,17
2025-10-27,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,7000.0,185,7000.0,30,6448.36,157,5129.85,43,415,2739200.0,4,1295000.0,65,210000.0,10,1014300.0,51,219900.0,14
2025-10-27,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,7000.0,221,7000.0,21,6431.03,157,5289.08,79,478,3124500.0,4,1547000.0,74,147000.0,6,1011300.0,55,419200.0,23
2025-10-27,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,3000.0,208,3000.0,57,2752.19,158,2259.88,27,450,1290600.0,4,624000.0,69,171000.0,17,434800.0,50,60800.0,10
2025-10-27,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,3500.0,182,3500.0,29,3242.5,135,2568.37,49,395,1304100.0,4,637000.0,63,101500.0,8,437400.0,50,128200.0,17
