Date,Branch,Promo_Category,SKU_ID,SKU,Brand,SKU_Category,NormalPrice,EffectivePrice,MinEffectivePrice,MaxEffectivePrice,DiscountPct,Qty,Revenue,Transactions,Customers,prev_effective_price,prev_promo_category,price_change,price_change_pct
2025-05-10,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,10,55000,3,3,5200.0,Promo Bundling,300.0,5.77
2025-05-10,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,58,301600,17,17,5500.0,No Promo,-300.0,-5.45
2025-05-10,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5025,5000,5200,9.38,18,90200,8,8,5200.0,Promo Bundling,-175.0,-3.37
2025-05-10,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,4100,4100,25.0,3,12300,1,1,5025.0,Promo Normal,-925.0,-18.41
2025-05-10,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,30,165000,14,14,4175.0,Promo Seasonal High,1325.0,31.74
2025-05-10,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,160,832000,53,53,5500.0,No Promo,-300.0,-5.45
2025-05-10,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5044,5000,5200,8.89,31,156200,9,9,5200.0,Promo Bundling,-156.0,-3.0
2025-05-10,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,3800,3800,30.0,9,34200,2,2,5044.0,Promo Normal,-1244.0,-24.66
2025-05-11,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,31,170500,9,9,5120.0,Promo Normal,380.0,7.42
2025-05-11,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,67,348400,25,25,5500.0,No Promo,-300.0,-5.45
2025-05-11,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5133,5000,5200,6.67,3,15400,3,3,5200.0,Promo Bundling,-67.0,-1.29
2025-05-11,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,4400,4400,20.0,1,4400,1,1,5133.0,Promo Normal,-733.0,-14.28
2025-05-11,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,61,335500,20,20,3800.0,Promo Seasonal High,1700.0,44.74
2025-05-11,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,236,1227200,75,75,5500.0,No Promo,-300.0,-5.45
2025-05-11,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,5000,5200,8.33,36,181200,15,15,5200.0,Promo Bundling,-133.0,-2.56
2025-05-11,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,4100,4100,25.0,12,49200,3,3,5067.0,Promo Normal,-967.0,-19.08
2025-05-11,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,14,77000,6,6,4100.0,Promo Seasonal High,1400.0,34.15
2025-05-11,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,45,234000,14,14,5500.0,No Promo,-300.0,-5.45
2025-05-11,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,3,15400,2,2,5200.0,Promo Bundling,-100.0,-1.92
2025-05-11,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4000,3800,4400,26.67,8,31000,3,3,5100.0,Promo Normal,-1100.0,-21.57
2025-05-11,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,59,324500,19,19,3800.0,Promo Seasonal High,1700.0,44.74
2025-05-11,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,118,613600,39,39,5500.0,No Promo,-300.0,-5.45
2025-05-11,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,25,127200,8,8,5200.0,Promo Bundling,-100.0,-1.92
2025-05-11,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3950,3800,4100,27.5,8,31300,2,2,5100.0,Promo Normal,-1150.0,-22.55
2025-05-12,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,34,187000,9,9,4400.0,Promo Seasonal High,1100.0,25.0
2025-05-12,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,67,348400,22,22,5500.0,No Promo,-300.0,-5.45
2025-05-12,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5125,5000,5200,6.88,31,158400,8,8,5200.0,Promo Bundling,-75.0,-1.44
2025-05-12,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,4100,4400,22.5,6,25500,2,2,5125.0,Promo Normal,-875.0,-17.07
2025-05-12,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,51,280500,18,18,4100.0,Promo Seasonal High,1400.0,34.15
2025-05-12,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,184,956800,68,68,5500.0,No Promo,-300.0,-5.45
2025-05-12,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5047,5000,5200,8.82,51,256800,17,17,5200.0,Promo Bundling,-153.0,-2.94
2025-05-12,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4300,4100,4400,21.67,10,42800,3,3,5047.0,Promo Normal,-747.0,-14.8
2025-05-12,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,28,154000,8,8,4000.0,Promo Seasonal High,1500.0,37.5
2025-05-12,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,24,124800,7,7,5500.0,No Promo,-300.0,-5.45
2025-05-12,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,5000,5200,8.33,16,81200,6,6,5200.0,Promo Bundling,-133.0,-2.56
2025-05-12,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,31,170500,9,9,3950.0,Promo Seasonal High,1550.0,39.24
2025-05-12,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,115,598000,38,38,5500.0,No Promo,-300.0,-5.45
2025-05-12,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,5000,5200,7.0,53,270000,15,15,5200.0,Promo Bundling,-80.0,-1.54
2025-05-12,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4167,3800,4400,23.89,34,141500,9,9,5120.0,Promo Normal,-953.0,-18.61
2025-05-13,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,21,115500,7,7,4250.0,Promo Seasonal High,1250.0,29.41
2025-05-13,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,68,353600,26,26,5500.0,No Promo,-300.0,-5.45
2025-05-13,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5086,5000,5200,7.86,29,147600,7,7,5200.0,Promo Bundling,-114.0,-2.19
2025-05-13,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,71,390500,25,25,4300.0,Promo Seasonal High,1200.0,27.91
2025-05-13,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,209,1086800,70,70,5500.0,No Promo,-300.0,-5.45
2025-05-13,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5114,5000,5200,7.14,42,215000,14,14,5200.0,Promo Bundling,-86.0,-1.65
2025-05-13,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4175,3800,4400,23.75,10,41900,4,4,5114.0,Promo Normal,-939.0,-18.36
2025-05-13,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,21,115500,6,6,5067.0,Promo Normal,433.0,8.55
2025-05-13,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,42,218400,14,14,5500.0,No Promo,-300.0,-5.45
2025-05-13,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5150,5000,5200,6.25,10,51200,4,4,5200.0,Promo Bundling,-50.0,-0.96
2025-05-13,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,3800,4400,25.0,6,23400,2,2,5150.0,Promo Normal,-1050.0,-20.39
2025-05-13,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,64,352000,23,23,4167.0,Promo Seasonal High,1333.0,31.99
2025-05-13,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,100,520000,37,37,5500.0,No Promo,-300.0,-5.45
2025-05-13,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5089,5000,5200,7.78,54,274400,18,18,5200.0,Promo Bundling,-111.0,-2.13
2025-05-13,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4160,3800,4400,24.0,13,53600,5,5,5089.0,Promo Normal,-929.0,-18.26
2025-05-14,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,26,143000,10,10,5086.0,Promo Normal,414.0,8.14
2025-05-14,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,92,478400,30,30,5500.0,No Promo,-300.0,-5.45
2025-05-14,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5080,5000,5200,8.0,15,76400,5,5,5200.0,Promo Bundling,-120.0,-2.31
2025-05-14,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,3800,3800,30.0,2,7600,1,1,5080.0,Promo Normal,-1280.0,-25.2
2025-05-14,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,62,341000,19,19,4175.0,Promo Seasonal High,1325.0,31.74
2025-05-14,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,184,956800,63,63,5500.0,No Promo,-300.0,-5.45
2025-05-14,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5062,5000,5200,8.44,48,243800,16,16,5200.0,Promo Bundling,-138.0,-2.65
2025-05-14,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4025,3800,4400,26.25,28,113300,8,8,5062.0,Promo Normal,-1037.0,-20.49
2025-05-14,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,16,88000,5,5,4100.0,Promo Seasonal High,1400.0,34.15
2025-05-14,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,33,171600,11,11,5500.0,No Promo,-300.0,-5.45
2025-05-14,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,6,30400,2,2,5200.0,Promo Bundling,-100.0,-1.92
2025-05-14,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,4100,4100,25.0,2,8200,1,1,5100.0,Promo Normal,-1000.0,-19.61
2025-05-14,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,45,247500,15,15,4160.0,Promo Seasonal High,1340.0,32.21
2025-05-14,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,106,551200,37,37,5500.0,No Promo,-300.0,-5.45
2025-05-14,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5147,5000,5200,6.33,56,288200,15,15,5200.0,Promo Bundling,-53.0,-1.02
2025-05-14,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,4400,4400,20.0,5,22000,1,1,5147.0,Promo Normal,-747.0,-14.51
2025-05-15,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,15,82500,7,7,3800.0,Promo Seasonal High,1700.0,44.74
2025-05-15,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,73,379600,25,25,5500.0,No Promo,-300.0,-5.45
2025-05-15,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,5000,5200,8.33,10,50800,3,3,5200.0,Promo Bundling,-133.0,-2.56
2025-05-15,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,4100,4400,22.5,8,34000,2,2,5067.0,Promo Normal,-817.0,-16.12
2025-05-15,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,60,330000,21,21,4025.0,Promo Seasonal High,1475.0,36.65
2025-05-15,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,202,1050400,68,68,5500.0,No Promo,-300.0,-5.45
2025-05-15,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,5000,5200,7.0,28,144000,10,10,5200.0,Promo Bundling,-80.0,-1.54
2025-05-15,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,4100,4100,25.0,5,20500,1,1,5120.0,Promo Normal,-1020.0,-19.92
2025-05-15,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,3,16500,1,1,4100.0,Promo Seasonal High,1400.0,34.15
2025-05-15,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,23,119600,8,8,5500.0,No Promo,-300.0,-5.45
2025-05-15,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5050,5000,5200,8.75,14,70600,4,4,5200.0,Promo Bundling,-150.0,-2.88
2025-05-15,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,3800,4400,25.0,8,32200,2,2,5050.0,Promo Normal,-950.0,-18.81
2025-05-15,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,28,154000,13,13,4400.0,Promo Seasonal High,1100.0,25.0
2025-05-15,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,99,514800,38,38,5500.0,No Promo,-300.0,-5.45
2025-05-15,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5125,5000,5200,6.88,30,153800,8,8,5200.0,Promo Bundling,-75.0,-1.44
2025-05-15,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,4100,4400,22.5,5,21700,2,2,5125.0,Promo Normal,-875.0,-17.07
2025-05-16,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,49,269500,13,13,4250.0,Promo Seasonal High,1250.0,29.41
2025-05-16,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,68,353600,23,23,5500.0,No Promo,-300.0,-5.45
2025-05-16,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5062,5000,5200,8.46,45,227600,13,13,5200.0,Promo Bundling,-138.0,-2.65
2025-05-16,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,4400,4400,20.0,4,17600,1,1,5062.0,Promo Normal,-662.0,-13.08
2025-05-16,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,67,368500,23,23,4100.0,Promo Seasonal High,1400.0,34.15
2025-05-16,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,169,878800,55,55,5500.0,No Promo,-300.0,-5.45
2025-05-16,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5117,5000,5200,7.08,39,199600,12,12,5200.0,Promo Bundling,-83.0,-1.6
2025-05-16,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4062,3800,4400,25.62,23,93400,8,8,5117.0,Promo Normal,-1055.0,-20.62
2025-05-16,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,6,33000,3,3,4100.0,Promo Seasonal High,1400.0,34.15
2025-05-16,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,65,338000,18,18,5500.0,No Promo,-300.0,-5.45
2025-05-16,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5050,5000,5200,8.75,12,60800,4,4,5200.0,Promo Bundling,-150.0,-2.88
2025-05-16,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,4100,4400,22.5,6,26100,2,2,5050.0,Promo Normal,-800.0,-15.84
2025-05-16,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,51,280500,17,17,4250.0,Promo Seasonal High,1250.0,29.41
2025-05-16,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,165,858000,48,48,5500.0,No Promo,-300.0,-5.45
2025-05-16,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5129,5000,5200,6.79,51,262200,14,14,5200.0,Promo Bundling,-71.0,-1.37
2025-05-16,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,4100,4400,22.5,2,8500,2,2,5129.0,Promo Normal,-879.0,-17.14
2025-05-17,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,37,203500,12,12,4400.0,Promo Seasonal High,1100.0,25.0
2025-05-17,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,59,306800,18,18,5500.0,No Promo,-300.0,-5.45
2025-05-17,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5160,5000,5200,6.0,17,87600,5,5,5200.0,Promo Bundling,-40.0,-0.77
2025-05-17,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,4400,4400,20.0,9,39600,3,3,5160.0,Promo Normal,-760.0,-14.73
2025-05-17,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,83,456500,30,30,4062.0,Promo Seasonal High,1438.0,35.4
2025-05-17,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,210,1092000,66,66,5500.0,No Promo,-300.0,-5.45
2025-05-17,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5147,5000,5200,6.33,52,267400,15,15,5200.0,Promo Bundling,-53.0,-1.02
2025-05-17,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3950,3800,4400,27.5,18,70500,6,6,5147.0,Promo Normal,-1197.0,-23.26
2025-05-17,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,29,159500,8,8,4250.0,Promo Seasonal High,1250.0,29.41
2025-05-17,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,30,156000,12,12,5500.0,No Promo,-300.0,-5.45
2025-05-17,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,52,286000,16,16,4250.0,Promo Seasonal High,1250.0,29.41
2025-05-17,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,144,748800,51,51,5500.0,No Promo,-300.0,-5.45
2025-05-17,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5080,5000,5200,8.0,31,156600,10,10,5200.0,Promo Bundling,-120.0,-2.31
2025-05-17,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,4100,4400,22.5,8,33700,2,2,5080.0,Promo Normal,-830.0,-16.34
2025-05-18,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,80,416000,29,29,4400.0,Promo Seasonal High,800.0,18.18
2025-05-18,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,1,5200,1,1,5200.0,Promo Bundling,0.0,0.0
2025-05-18,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,3800,4400,25.0,12,50400,4,4,5200.0,Promo Normal,-1100.0,-21.15
2025-05-18,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,68,374000,21,21,3950.0,Promo Seasonal High,1550.0,39.24
2025-05-18,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,168,873600,56,56,5500.0,No Promo,-300.0,-5.45
2025-05-18,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5136,5000,5200,6.59,53,272000,22,22,5200.0,Promo Bundling,-64.0,-1.23
2025-05-18,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,3800,4400,25.0,9,36600,2,2,5136.0,Promo Normal,-1036.0,-20.17
2025-05-18,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,4,22000,1,1,5200.0,Promo Bundling,300.0,5.77
2025-05-18,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,32,166400,14,14,5500.0,No Promo,-300.0,-5.45
2025-05-18,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,9,46800,2,2,5200.0,Promo Bundling,0.0,0.0
2025-05-18,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,4100,4100,25.0,6,24600,2,2,5200.0,Promo Normal,-1100.0,-21.15
2025-05-18,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,59,324500,19,19,4250.0,Promo Seasonal High,1250.0,29.41
2025-05-18,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,112,582400,37,37,5500.0,No Promo,-300.0,-5.45
2025-05-18,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,5000,5200,7.0,27,139000,10,10,5200.0,Promo Bundling,-80.0,-1.54
2025-05-18,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,3800,3800,30.0,4,15200,1,1,5120.0,Promo Normal,-1320.0,-25.78
2025-05-19,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,39,214500,12,12,4100.0,Promo Seasonal High,1400.0,34.15
2025-05-19,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,55,286000,19,19,5500.0,No Promo,-300.0,-5.45
2025-05-19,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,2,10400,1,1,5200.0,Promo Bundling,0.0,0.0
2025-05-19,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,4400,4400,20.0,1,4400,1,1,5200.0,Promo Normal,-800.0,-15.38
2025-05-19,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,104,572000,34,34,4100.0,Promo Seasonal High,1400.0,34.15
2025-05-19,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,127,660400,45,45,5500.0,No Promo,-300.0,-5.45
2025-05-19,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5147,5000,5200,6.33,52,267600,15,15,5200.0,Promo Bundling,-53.0,-1.02
2025-05-19,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4000,3800,4400,26.67,21,84600,6,6,5147.0,Promo Normal,-1147.0,-22.28
2025-05-19,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,17,93500,5,5,4100.0,Promo Seasonal High,1400.0,34.15
2025-05-19,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,47,244400,12,12,5500.0,No Promo,-300.0,-5.45
2025-05-19,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5000,5000,5000,10.0,10,50000,2,2,5200.0,Promo Bundling,-200.0,-3.85
2025-05-19,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,3800,3800,30.0,4,15200,2,2,5000.0,Promo Normal,-1200.0,-24.0
2025-05-19,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,44,242000,14,14,3800.0,Promo Seasonal High,1700.0,44.74
2025-05-19,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,109,566800,32,32,5500.0,No Promo,-300.0,-5.45
