Date,Month,Branch,SKU_ID,SKU_Name,SKU_Category,Brand,NormalPrice,DiscountedPrice,DiscountPercentage,Promo_Category,Qty,Revenue
2025-05-03,5,Jakarta,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3000.0,0.25,Promo Seasonal High,729,2187000.0
2025-05-03,5,Jakarta,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3000.0,0.25,Promo Seasonal High,490,1470000.0
2025-05-03,5,Jakarta,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,197,1083500.0
2025-05-03,5,Jakarta,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,373,2070150.0
2025-05-03,5,Jakarta,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,447,2894325.0
2025-05-03,5,Jakarta,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,370,2590000.0
2025-05-03,5,Jakarta,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,242,726000.0
2025-05-03,5,Jakarta,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,360,945000.0
2025-05-03,5,Semarang,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,199,1012412.5
2025-05-03,5,Semarang,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,77,469700.0
2025-05-03,5,Semarang,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,58,536500.0
2025-05-03,5,Semarang,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,71,710000.0
2025-05-03,5,Semarang,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,78,577200.0
2025-05-03,5,Semarang,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,63,466200.0
2025-05-03,5,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,55,165000.0
2025-05-03,5,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,69,287212.5
2025-05-03,5,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,87,304500.0
2025-05-03,5,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,81,324000.0
2025-05-03,5,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,51,255000.0
2025-05-03,5,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,71,328375.0
2025-05-03,5,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,128,512000.0
2025-05-03,5,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3000.0,0.25,Promo Seasonal High,100,300000.0
2025-05-03,5,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,95,483312.5
2025-05-03,5,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,85,510000.0
2025-05-03,5,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,92,644000.0
2025-05-03,5,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,70,490000.0
2025-05-03,5,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,54,149850.0
2025-05-03,5,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,95,332500.0
2025-05-03,5,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,698,3647050.0
2025-05-03,5,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,155,945500.0
2025-05-03,5,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,322,2978500.0
2025-05-03,5,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,234,2164500.0
2025-05-03,5,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,196,1568000.0
2025-05-03,5,Surabaya,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,171,1265400.0
2025-05-03,5,Surabaya,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,212,588300.0
2025-05-03,5,Surabaya,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,3375.0,0.25,Promo Seasonal High,251,847125.0
2025-05-03,5,Surabaya,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,255,892500.0
2025-05-03,5,Surabaya,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,215,860000.0
2025-05-03,5,Surabaya,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,3750.0,0.25,Promo Seasonal High,207,776250.0
2025-05-03,5,Surabaya,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,303,1401375.0
2025-05-03,5,Surabaya,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3000.0,0.25,Promo Seasonal High,699,2097000.0
2025-05-03,5,Surabaya,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,182,728000.0
2025-05-03,5,Surabaya,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,213,1171500.0
2025-05-03,5,Surabaya,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,246,1476000.0
2025-05-03,5,Surabaya,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,196,1372000.0
2025-05-03,5,Surabaya,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,287,2009000.0
2025-05-03,5,Surabaya,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,207,574425.0
2025-05-03,5,Surabaya,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,250,875000.0
2025-05-04,5,Bandung,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,253,1391500.0
2025-05-04,5,Bandung,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,112,683200.0
2025-05-04,5,Bandung,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,112,1120000.0
2025-05-04,5,Bandung,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,7500.0,0.25,Promo Seasonal High,149,1117500.0
2025-05-04,5,Bandung,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,99,732600.0
2025-05-04,5,Bandung,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,146,1080400.0
2025-05-04,5,Bandung,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,121,272250.0
2025-05-04,5,Bandung,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,110,495000.0
2025-05-04,5,Bandung,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,78,273000.0
2025-05-04,5,Bandung,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,109,403300.0
2025-05-04,5,Bandung,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,107,494875.0
2025-05-04,5,Bandung,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,128,592000.0
2025-05-04,5,Bandung,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,215,860000.0
2025-05-04,5,Bandung,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,130,481000.0
2025-05-04,5,Bandung,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,153,841500.0
2025-05-04,5,Bandung,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,71,426000.0
2025-05-04,5,Bandung,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,87,609000.0
2025-05-04,5,Bandung,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,87,609000.0
2025-05-04,5,Bandung,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,64,192000.0
2025-05-04,5,Bandung,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,97,339500.0
2025-05-04,5,Jakarta,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,1057,4360125.0
2025-05-04,5,Jakarta,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,192,1171200.0
2025-05-04,5,Jakarta,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,398,3980000.0
2025-05-04,5,Jakarta,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,Promo Bundling,358,3580000.0
2025-05-04,5,Jakarta,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,380,3040000.0
2025-05-04,5,Jakarta,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,302,2416000.0
2025-05-04,5,Jakarta,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,443,996750.0
2025-05-04,5,Jakarta,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,329,1369462.5
2025-05-04,5,Jakarta,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,317,1109500.0
2025-05-04,5,Jakarta,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,392,1450400.0
2025-05-04,5,Jakarta,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,329,1645000.0
2025-05-04,5,Jakarta,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,269,1345000.0
2025-05-04,5,Jakarta,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,861,3444000.0
2025-05-04,5,Jakarta,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,278,1028600.0
2025-05-04,5,Jakarta,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,Promo Bundling,423,2326500.0
2025-05-04,5,Jakarta,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,366,2196000.0
2025-05-04,5,Jakarta,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,410,2870000.0
2025-05-04,5,Jakarta,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,496,3211600.0
2025-05-04,5,Jakarta,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,336,932400.0
2025-05-04,5,Jakarta,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,476,1666000.0
2025-05-04,5,Semarang,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,216,1128600.0
2025-05-04,5,Semarang,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,4575.0,0.25,Promo Seasonal High,86,393450.0
2025-05-04,5,Semarang,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,104,962000.0
2025-05-04,5,Semarang,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,78,721500.0
2025-05-04,5,Semarang,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,90,720000.0
2025-05-04,5,Semarang,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,85,680000.0
2025-05-04,5,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,57,158175.0
2025-05-04,5,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,63,283500.0
2025-05-04,5,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,111,359362.5
2025-05-04,5,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,Promo Bundling,75,300000.0
2025-05-04,5,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,63,315000.0
2025-05-04,5,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,75,375000.0
2025-05-04,5,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,165,610500.0
2025-05-04,5,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,53,212000.0
2025-05-04,5,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,62,341000.0
2025-05-04,5,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,96,576000.0
2025-05-04,5,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,71,497000.0
2025-05-04,5,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,54,378000.0
2025-05-04,5,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,57,171000.0
2025-05-04,5,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,101,353500.0
2025-05-04,5,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,328,1353000.0
2025-05-04,5,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,191,1165100.0
2025-05-04,5,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,248,2294000.0
2025-05-04,5,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,221,2210000.0
2025-05-04,5,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,210,1680000.0
2025-05-04,5,Surabaya,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,215,1591000.0
2025-05-04,5,Surabaya,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,204,612000.0
2025-05-04,5,Surabaya,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,171,711787.5
2025-05-04,5,Surabaya,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,213,745500.0
2025-05-04,5,Surabaya,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,139,556000.0
2025-05-04,5,Surabaya,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,283,1308875.0
2025-05-04,5,Surabaya,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,258,1193250.0
2025-05-04,5,Surabaya,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,339,1356000.0
2025-05-04,5,Surabaya,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3000.0,0.25,Promo Seasonal High,345,1035000.0
2025-05-04,5,Surabaya,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,211,1160500.0
2025-05-04,5,Surabaya,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,179,1074000.0
2025-05-04,5,Surabaya,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,131,917000.0
2025-05-04,5,Surabaya,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,237,1659000.0
2025-05-04,5,Surabaya,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,185,555000.0
2025-05-04,5,Surabaya,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,346,1211000.0
2025-05-05,5,Bandung,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,248,1023000.0
2025-05-05,5,Bandung,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,Promo Bundling,114,695400.0
2025-05-05,5,Bandung,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,62,620000.0
2025-05-05,5,Bandung,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,155,1433750.0
2025-05-05,5,Bandung,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,132,976800.0
2025-05-05,5,Bandung,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,211,1561400.0
2025-05-05,5,Bandung,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,96,266400.0
2025-05-05,5,Bandung,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,114,474525.0
2025-05-05,5,Bandung,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,115,402500.0
2025-05-05,5,Bandung,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,86,344000.0
2025-05-05,5,Bandung,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,3750.0,0.25,Promo Seasonal High,160,600000.0
2025-05-05,5,Bandung,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,99,495000.0
2025-05-05,5,Bandung,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,223,892000.0
2025-05-05,5,Bandung,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,139,556000.0
2025-05-05,5,Bandung,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,Promo Bundling,105,577500.0
2025-05-05,5,Bandung,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,136,754800.0
2025-05-05,5,Bandung,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,177,1239000.0
2025-05-05,5,Bandung,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,119,833000.0
2025-05-05,5,Bandung,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,116,348000.0
2025-05-05,5,Bandung,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,192,621600.0
2025-05-05,5,Jakarta,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,439,2414500.0
2025-05-05,5,Jakarta,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,Promo Bundling,417,2543700.0
2025-05-05,5,Jakarta,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,319,3190000.0
2025-05-05,5,Jakarta,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,Promo Bundling,383,3830000.0
2025-05-05,5,Jakarta,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,411,3041400.0
2025-05-05,5,Jakarta,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,374,2992000.0
2025-05-05,5,Jakarta,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,279,837000.0
2025-05-05,5,Jakarta,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,360,1620000.0
2025-05-05,5,Jakarta,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,342,1197000.0
2025-05-05,5,Jakarta,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,Promo Bundling,328,1312000.0
2025-05-05,5,Jakarta,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,406,1877750.0
2025-05-05,5,Jakarta,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,290,1341250.0
2025-05-05,5,Jakarta,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,660,2442000.0
2025-05-05,5,Jakarta,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,339,1254300.0
2025-05-05,5,Jakarta,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,495,2518312.5
2025-05-05,5,Jakarta,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,353,2118000.0
2025-05-05,5,Jakarta,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,460,3220000.0
2025-05-05,5,Jakarta,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,365,2363375.0
2025-05-05,5,Jakarta,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,328,984000.0
2025-05-05,5,Jakarta,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,394,1379000.0
2025-05-05,5,Semarang,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,113,621500.0
2025-05-05,5,Semarang,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,Promo Bundling,118,719800.0
2025-05-05,5,Semarang,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,80,800000.0
2025-05-05,5,Semarang,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,Promo Bundling,99,990000.0
2025-05-05,5,Semarang,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,82,606800.0
2025-05-05,5,Semarang,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,107,791800.0
2025-05-05,5,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,85,255000.0
2025-05-05,5,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,85,382500.0
2025-05-05,5,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,88,308000.0
2025-05-05,5,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,83,332000.0
2025-05-05,5,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,75,346875.0
2025-05-05,5,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,76,351500.0
2025-05-05,5,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,2000.0,0.5,Promo Bundling,276,552000.0
2025-05-05,5,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,92,368000.0
2025-05-05,5,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,112,569800.0
2025-05-05,5,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,88,528000.0
2025-05-05,5,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,82,574000.0
2025-05-05,5,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,66,462000.0
2025-05-05,5,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,70,210000.0
2025-05-05,5,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,71,248500.0
2025-05-05,5,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,332,1734700.0
2025-05-05,5,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,227,1384700.0
2025-05-05,5,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,Promo Bundling,344,3440000.0
2025-05-05,5,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,Promo Bundling,198,1980000.0
2025-05-05,5,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,208,1539200.0
